date,state,cases,deaths
2020-05-17,NC,18537,679
2020-05-17,ND,1900,43
2020-05-17,,21,2
2020-05-17,OH,27925,1625
2020-05-17,OK,5310,288
2020-05-17,OR,3623,137
2020-05-17,PA,65745,4504
2020-05-17,,2646,123
2020-05-17,RI,12674,499
2020-05-17,SC,8816,385
2020-05-17,SD,3987,44
2020-05-17,TN,17391,293
2020-05-17,TX,48828,1356
2020-05-17,UT,7238,80
2020-05-17,VT,940,54
2020-05-17,,69,6
2020-05-17,VA,30388,1009
2020-05-17,WA,19514,1016
2020-05-17,WV,1492,67
2020-05-17,WI,12754,453
2020-05-17,WY,754,8
2020-05-18,AL,12086,489
2020-05-18,AK,399,8
2020-05-18,AZ,14170,686
2020-05-18,AR,4813,100
2020-05-18,CA,81943,3322
2020-05-18,CO,22174,1224
2020-05-18,CT,38116,3449
2020-05-18,DE,7869,297
2020-05-18,dc,7270,392
2020-05-18,FL,46434,1996
2020-05-18,GA,36634,1624
2020-05-18,,1123,6
2020-05-18,HI,630,17
2020-05-18,ID,2455,74
2020-05-18,IL,96778,4257
2020-05-18,IN,28897,1765
2020-05-18,IA,14955,355
2020-05-18,KS,8439,190
2020-05-18,KY,8041,354
2020-05-18,LA,34832,2563
2020-05-18,ME,1713,71
2020-05-18,MD,39882,2023
2020-05-18,MA,87052,5862
2020-05-18,MI,51853,4915
2020-05-18,MN,16372,740
2020-05-18,MS,11432,528
2020-05-18,MO,11225,609
2020-05-18,MT,470,16
2020-05-18,NE,10625,132
2020-05-18,NV,7059,364
2020-05-18,NH,3652,172
2020-05-18,NJ,148039,10435
2020-05-18,NM,6096,270
2020-05-18,NY,356278,28302
2020-05-18,NC,19121,684
2020-05-18,ND,1931,44
2020-05-18,,21,2
2020-05-18,OH,28455,1657
2020-05-18,OK,5398,288
2020-05-18,OR,3687,138
2020-05-18,PA,66676,4560
2020-05-18,,2710,124
2020-05-18,RI,12795,506
2020-05-18,SC,8942,391
2020-05-18,SD,4027,44
2020-05-18,TN,17767,296
2020-05-18,TX,49788,1362
2020-05-18,UT,7384,80
2020-05-18,VT,940,54
2020-05-18,,69,6
2020-05-18,VA,31140,1014
2020-05-18,WA,19756,1020
2020-05-18,WV,1502,68
2020-05-18,WI,12912,459
2020-05-18,WY,766,10
2020-05-19,AL,12376,504
2020-05-19,AK,399,8
2020-05-19,AZ,14566,704
2020-05-19,AR,4923,102
2020-05-19,CA,83981,3422
2020-05-19,CO,22454,1257
2020-05-19,CT,38430,3472
2020-05-19,DE,8037,304
2020-05-19,dc,7434,400
2020-05-19,FL,46936,2051
2020-05-19,GA,37214,1650
2020-05-19,,1123,6
2020-05-19,HI,631,17
2020-05-19,ID,2476,77
2020-05-19,IL,98298,4399
2020-05-19,IN,29402,1824
2020-05-19,IA,15296,367
2020-05-19,KS,8488,193
2020-05-19,KY,8205,369
2020-05-19,LA,35161,2581
2020-05-19,ME,1741,73
2020-05-19,MD,41664,2081
2020-05-19,MA,87925,5938
2020-05-19,MI,52337,5017
2020-05-19,MN,17038,757
2020-05-19,MS,11704,554
2020-05-19,MO,11369,631
2020-05-19,MT,471,16
2020-05-19,NE,10846,136
2020-05-19,NV,7169,373
2020-05-19,NH,3721,182
2020-05-19,NJ,149013,10586
2020-05-19,NM,6192,276
2020-05-19,NY,357757,28437
2020-05-19,NC,19762,711
2020-05-19,ND,1994,45
2020-05-19,,21,2
2020-05-19,OH,28953,1720
2020-05-19,OK,5489,294
2020-05-19,OR,3726,140
2020-05-19,PA,67404,4675
2020-05-19,,2805,124
2020-05-19,RI,12951,532
2020-05-19,SC,9056,399
2020-05-19,SD,4085,46
2020-05-19,TN,18301,301
2020-05-19,TX,51080,1405
2020-05-19,UT,7530,88
2020-05-19,VT,944,54
2020-05-19,,69,6
2020-05-19,VA,32145,1041
2020-05-19,WA,19988,1042
2020-05-19,WV,1514,68
2020-05-19,WI,13200,467
2020-05-19,WY,776,10
2020-05-20,AL,13052,522
2020-05-20,AK,402,8
2020-05-20,AZ,14897,747
2020-05-20,AR,5003,107
2020-05-20,CA,86125,3514
2020-05-20,CO,22769,1299
2020-05-20,CT,39017,3529
2020-05-20,DE,8194,310
2020-05-20,dc,7551,407
2020-05-20,FL,47463,2095
2020-05-20,GA,38162,1672
2020-05-20,,1134,6
2020-05-20,HI,633,17
2020-05-20,ID,2506,77
2020-05-20,IL,100713,4547
2020-05-20,IN,29986,1864
2020-05-20,IA,15868,400
2020-05-20,KS,8661,197
2020-05-20,KY,8336,381
2020-05-20,LA,35439,2608
2020-05-20,ME,1819,73
2020-05-20,MD,42442,2123
2020-05-20,MA,88970,6066
2020-05-20,MI,52988,5060
2020-05-20,MN,17679,786
2020-05-20,MS,11967,570
2020-05-20,MO,11510,643
2020-05-20,MT,478,16
2020-05-20,NE,11119,141
2020-05-20,NV,7301,378
2020-05-20,NH,3868,190
2020-05-20,NJ,150399,10747
2020-05-20,NM,6338,283
2020-05-20,NY,359235,28540
2020-05-20,NC,20221,721
2020-05-20,ND,2095,49
2020-05-20,,21,2
2020-05-20,OH,29437,1781
2020-05-20,OK,5532,299
2020-05-20,OR,3801,144
2020-05-20,PA,68151,4794
2020-05-20,,2866,125
2020-05-20,RI,13356,538
2020-05-20,SC,9175,407
2020-05-20,SD,4177,46
2020-05-20,TN,18534,309
2020-05-20,TX,52369,1443
2020-05-20,UT,7717,90
2020-05-20,VT,944,54
2020-05-20,,69,6
2020-05-20,VA,32908,1074
2020-05-20,WA,20110,1045
2020-05-20,WV,1567,69
2020-05-20,WI,13779,481
2020-05-20,WY,787,11
2020-05-21,AL,13414,529
2020-05-21,AK,402,8
2020-05-21,AZ,15315,763
2020-05-21,AR,5458,110
2020-05-21,CA,88488,3624
2020-05-21,CO,23161,1310
2020-05-21,CT,39208,3582
2020-05-21,DE,8386,317
2020-05-21,dc,7788,412
2020-05-21,FL,48667,2143
2020-05-21,GA,38969,1749
2020-05-21,,1134,6
2020-05-21,HI,637,17
2020-05-21,ID,2534,77
2020-05-21,IL,102995,4634
2020-05-21,IN,30673,1913
2020-05-21,IA,16170,414
2020-05-21,KS,8771,199
2020-05-21,KY,8475,393
2020-05-21,LA,36627,2629
2020-05-21,ME,1877,73
2020-05-21,MD,43645,2159
2020-05-21,MA,90084,6148
2020-05-21,MI,53468,5129
2020-05-21,MN,18209,818
2020-05-21,MS,12222,580
2020-05-21,MO,11657,670
2020-05-21,MT,479,16
2020-05-21,NE,11423,148
2020-05-21,NV,7404,381
2020-05-21,NH,3935,199
2020-05-21,NJ,151472,10843
2020-05-21,NM,6472,294
2020-05-21,NY,361313,28663
2020-05-21,NC,20934,734
2020-05-21,ND,2229,51
2020-05-21,,22,2
2020-05-21,OH,30168,1836
2020-05-21,OK,5680,304
2020-05-21,OR,3817,145
2020-05-21,PA,69252,4887
2020-05-21,,2913,126
2020-05-21,RI,13571,556
2020-05-21,SC,9379,416
2020-05-21,SD,4177,47
2020-05-21,TN,18970,313
2020-05-21,TX,53441,1480
2020-05-21,UT,7876,92
2020-05-21,VT,950,54
2020-05-21,,69,6
2020-05-21,VA,34137,1099
2020-05-21,WA,20280,1054
2020-05-21,WV,1603,71
2020-05-21,WI,14172,487
2020-05-21,WY,801,12
2020-05-22,AL,13670,541
2020-05-22,AK,404,8
2020-05-22,AZ,15608,775
2020-05-22,AR,5612,113
2020-05-22,CA,90801,3690
2020-05-22,CO,23456,1324
2020-05-22,CT,39640,3637
2020-05-22,DE,8529,322
2020-05-22,dc,7893,418
2020-05-22,FL,49443,2189
2020-05-22,GA,39734,1779
2020-05-22,,1134,6
2020-05-22,HI,632,17
2020-05-22,ID,2595,79
2020-05-22,IL,105710,4740
2020-05-22,IN,31165,1941
2020-05-22,IA,16510,441
2020-05-22,KS,9068,200
2020-05-22,KY,8688,398
2020-05-22,LA,37048,2669
2020-05-22,ME,1948,75
2020-05-22,MD,44539,2207
2020-05-22,MA,90889,6228
2020-05-22,MI,53865,5158
2020-05-22,MN,19014,851
2020-05-22,MS,12624,596
2020-05-22,MO,11797,680
2020-05-22,MT,479,16
2020-05-22,NE,11661,149
2020-05-22,NV,7531,387
2020-05-22,NH,4014,204
2020-05-22,NJ,152719,10985
2020-05-22,NM,6625,302
2020-05-22,NY,362991,28802
2020-05-22,NC,21661,754
2020-05-22,ND,2317,52
2020-05-22,,22,2
2020-05-22,OH,30795,1872
2020-05-22,OK,5849,307
2020-05-22,OR,3864,147
2020-05-22,PA,70305,5032
2020-05-22,,3030,126
2020-05-22,RI,13736,579
2020-05-22,SC,9638,419
2020-05-22,SD,4356,50
2020-05-22,TN,19364,315
2020-05-22,TX,54369,1498
2020-05-22,UT,8057,93
2020-05-22,VT,952,54
2020-05-22,,69,6
2020-05-22,VA,34950,1136
2020-05-22,WA,20526,1061
2020-05-22,WV,1705,72
2020-05-22,WI,14768,496
2020-05-22,WY,803,12
2020-05-23,AL,14149,549
2020-05-23,AK,409,8
2020-05-23,AZ,16040,799
2020-05-23,AR,5775,115
2020-05-23,CA,92815,3768
2020-05-23,CO,23932,1327
2020-05-23,CT,40022,3675
2020-05-23,DE,8690,324
2020-05-23,dc,7966,427
2020-05-23,FL,50119,2232
2020-05-23,GA,40408,1794
2020-05-23,,1134,6
2020-05-23,HI,633,17
2020-05-23,ID,2626,79
2020-05-23,IL,108100,4817
2020-05-23,IN,31674,1964
2020-05-23,IA,16898,446
2020-05-23,KS,9119,200
2020-05-23,KY,8812,399
2020-05-23,LA,37165,2683
2020-05-23,ME,2013,77
2020-05-23,MD,45608,2243
2020-05-23,MA,91662,6304
2020-05-23,MI,54304,5223
2020-05-23,MN,19854,861
2020-05-23,MS,13005,616
2020-05-23,MO,11922,685
2020-05-23,MT,479,16
2020-05-23,NE,11988,150
2020-05-23,NV,7769,392
2020-05-23,NH,4089,208
2020-05-23,NJ,153104,11081
2020-05-23,NM,6795,308
2020-05-23,NY,364745,28900
2020-05-23,NC,22731,763
2020-05-23,ND,2365,52
2020-05-23,,22,2
2020-05-23,OH,31408,1956
2020-05-23,OK,5960,311
2020-05-23,OR,3888,147
2020-05-23,PA,71102,5121
2020-05-23,,3100,127
2020-05-23,RI,13952,597
2020-05-23,SC,9895,425
2020-05-23,SD,4468,50
2020-05-23,TN,19765,325
2020-05-23,TX,55451,1522
2020-05-23,UT,8260,97
2020-05-23,VT,954,54
2020-05-23,,69,6
2020-05-23,VA,35749,1159
2020-05-23,WA,20740,1062
2020-05-23,WV,1729,72
2020-05-23,WI,15196,507
2020-05-23,WY,813,12
2020-05-24,AL,14478,551
2020-05-24,AK,409,8
2020-05-24,AZ,16339,800
2020-05-24,AR,5922,116
2020-05-24,CA,94743,3790
2020-05-24,CO,24140,1332
2020-05-24,CT,40468,3693
2020-05-24,DE,8809,326
2020-05-24,dc,8110,432
2020-05-24,FL,50859,2236
2020-05-24,GA,40989,1799
2020-05-24,,1135,6
2020-05-24,HI,633,17
2020-05-24,ID,2650,79
2020-05-24,IL,110541,4884
2020-05-24,IN,32151,1976
2020-05-24,IA,17434,456
2020-05-24,KS,9135,200
2020-05-24,KY,8842,399
2020-05-24,LA,37293,2690
2020-05-24,ME,2055,78
2020-05-24,MD,46919,2277
2020-05-24,MA,92675,6372
2020-05-24,MI,54616,5228
2020-05-24,MN,20582,878
2020-05-24,MS,13252,625
2020-05-24,MO,12114,689
2020-05-24,MT,479,16
2020-05-24,NE,12133,153
2020-05-24,NV,7886,394
2020-05-24,NH,4149,209
2020-05-24,NJ,154154,11133
2020-05-24,NM,6943,317
2020-05-24,NY,366346,29046
2020-05-24,NC,23231,771
2020-05-24,ND,2418,53
2020-05-24,,22,2
2020-05-24,OH,31911,1969
2020-05-24,OK,6037,311
2020-05-24,OR,3927,148
2020-05-24,PA,71656,5145
2020-05-24,,3189,127
2020-05-24,RI,14065,608
2020-05-24,SC,10096,435
2020-05-24,SD,4563,50
2020-05-24,TN,20116,332
2020-05-24,TX,56050,1533
2020-05-24,UT,8392,97
2020-05-24,VT,956,54
2020-05-24,,69,6
2020-05-24,VA,36244,1171
2020-05-24,WA,20989,1069
2020-05-24,WV,1771,72
2020-05-24,WI,15573,510
2020-05-24,WY,813,12
2020-05-25,AL,14986,566
2020-05-25,AK,412,8
2020-05-25,AZ,16561,806
2020-05-25,AR,6029,117
2020-05-25,CA,97017,3808
2020-05-25,CO,24256,1333
2020-05-25,CT,40873,3742
2020-05-25,DE,8965,332
2020-05-25,dc,8225,440
2020-05-25,FL,51738,2251
2020-05-25,GA,41414,1820
2020-05-25,,1135,6
2020-05-25,HI,633,17
2020-05-25,ID,2664,79
2020-05-25,IL,112248,4912
2020-05-25,IN,32489,1984
2020-05-25,IA,17628,460
2020-05-25,KS,9272,201
2020-05-25,KY,8899,403
2020-05-25,LA,37916,2690
2020-05-25,ME,2074,78
2020-05-25,MD,47754,2302
2020-05-25,MA,93271,6416
2020-05-25,MI,54816,5240
2020-05-25,MN,21324,890
2020-05-25,MS,13458,635
2020-05-25,MO,12296,694
2020-05-25,MT,479,16
2020-05-25,NE,12354,155
2020-05-25,NV,7959,396
2020-05-25,NH,4197,210
2020-05-25,NJ,155092,11144
2020-05-25,NM,7026,320
2020-05-25,NY,367625,29138
2020-05-25,NC,23997,780
2020-05-25,ND,2457,54
2020-05-25,,22,2
2020-05-25,OH,32477,1987
2020-05-25,OK,6090,313
2020-05-25,OR,3949,148
2020-05-25,PA,72356,5159
2020-05-25,,3260,129
2020-05-25,RI,14065,608
2020-05-25,SC,10178,440
2020-05-25,SD,4586,50
2020-05-25,TN,20533,334
2020-05-25,TX,56490,1536
2020-05-25,UT,8521,98
2020-05-25,VT,962,54
2020-05-25,,69,6
2020-05-25,VA,37727,1208
2020-05-25,WA,21265,1076
2020-05-25,WV,1782,73
2020-05-25,WI,15857,514
2020-05-25,WY,843,12
2020-05-26,AL,15650,580
2020-05-26,AK,416,8
2020-05-26,AZ,16783,807
2020-05-26,AR,6180,119
2020-05-26,CA,99924,3859
2020-05-26,CO,24553,1352
2020-05-26,CT,41303,3769
2020-05-26,DE,9066,335
2020-05-26,dc,8334,440
2020-05-26,FL,52247,2258
2020-05-26,GA,42066,1867
2020-05-26,,1139,6
2020-05-26,HI,633,17
2020-05-26,ID,2699,81
2020-05-26,IL,113486,4960
2020-05-26,IN,32856,2004
2020-05-26,IA,17999,480
2020-05-26,KS,9352,204
2020-05-26,KY,9175,407
2020-05-26,LA,38252,2701
2020-05-26,ME,2109,79
2020-05-26,MD,48290,2333
2020-05-26,MA,93693,6473
2020-05-26,MI,55040,5266
2020-05-26,MN,21969,908
2020-05-26,MS,13731,652
2020-05-26,MO,12437,698
2020-05-26,MT,479,17
2020-05-26,NE,12618,160
2020-05-26,NV,8059,396
2020-05-26,NH,4231,214
2020-05-26,NJ,155764,11191
2020-05-26,NM,7130,325
2020-05-26,NY,368669,29241
2020-05-26,NC,24188,789
2020-05-26,ND,2422,54
2020-05-26,,22,2
2020-05-26,OH,33006,2002
2020-05-26,OK,6137,318
2020-05-26,OR,3968,148
2020-05-26,PA,72873,5175
2020-05-26,,3324,129
2020-05-26,RI,14210,634
2020-05-26,SC,10416,446
2020-05-26,SD,4653,50
2020-05-26,TN,20960,339
2020-05-26,TX,57573,1552
2020-05-26,UT,8622,101
2020-05-26,VT,967,54
2020-05-26,,69,6
2020-05-26,VA,39342,1236
2020-05-26,WA,21538,1091
2020-05-26,WV,1854,74
2020-05-26,WI,16141,517
2020-05-26,WY,850,13
2020-05-27,AL,16032,583
2020-05-27,AK,417,8
2020-05-27,AZ,17262,831
2020-05-27,AR,6277,120
2020-05-27,CA,101873,3961
2020-05-27,CO,24775,1393
2020-05-27,CT,41288,3803
2020-05-27,DE,9096,344
2020-05-27,dc,8406,445
2020-05-27,FL,52626,2318
2020-05-27,GA,42713,1904
2020-05-27,,1140,6
2020-05-27,HI,634,17
2020-05-27,ID,2731,82
2020-05-27,IL,114612,5118
2020-05-27,IN,33242,2030
2020-05-27,IA,18446,496
2020-05-27,KS,9453,207
2020-05-27,KY,9313,420
2020-05-27,LA,38694,2722
2020-05-27,ME,2137,81
2020-05-27,MD,49042,2392
2020-05-27,MA,94220,6547
2020-05-27,MI,55544,5334
2020-05-27,MN,22474,942
2020-05-27,MS,14044,670
2020-05-27,MO,12624,705
2020-05-27,MT,481,17
2020-05-27,NE,12975,168
2020-05-27,NV,8150,402
2020-05-27,NH,4286,223
2020-05-27,NJ,156628,11339
2020-05-27,NM,7252,329
2020-05-27,NY,369801,29339
2020-05-27,NC,24787,827
2020-05-27,ND,2442,59
2020-05-27,,22,2
2020-05-27,OH,33439,2044
2020-05-27,OK,6229,322
2020-05-27,OR,4041,148
2020-05-27,PA,73646,5290
2020-05-27,,3397,129
2020-05-27,RI,14353,655
2020-05-27,SC,10623,466
2020-05-27,SD,4710,54
2020-05-27,TN,21360,353
2020-05-27,TX,59105,1598
2020-05-27,UT,8710,105
2020-05-27,VT,971,54
2020-05-27,,69,6
2020-05-27,VA,40249,1281
2020-05-27,WA,21825,1106
2020-05-27,WV,1899,74
2020-05-27,WI,16786,539
2020-05-27,WY,860,14
2020-05-28,AL,16530,591
2020-05-28,AK,430,8
2020-05-28,AZ,17763,857
2020-05-28,AR,6538,125
2020-05-28,CA,104071,4042
2020-05-28,CO,25116,1422
2020-05-28,CT,41559,3826
2020-05-28,DE,9171,345
2020-05-28,dc,8492,453
2020-05-28,FL,53277,2363
2020-05-28,GA,43363,1942
2020-05-28,,1141,6
2020-05-28,HI,637,17
2020-05-28,ID,2770,82
2020-05-28,IL,116128,5225
2020-05-28,IN,33885,2068
2020-05-28,IA,18672,510
2020-05-28,KS,9513,209
2020-05-28,KY,9510,424
2020-05-28,LA,38907,2740
2020-05-28,ME,2189,84
2020-05-28,MD,50334,2428
2020-05-28,MA,94895,6640
2020-05-28,MI,55944,5372
2020-05-28,MN,22957,977
2020-05-28,MS,14372,693
2020-05-28,MO,12815,715
2020-05-28,MT,485,17
2020-05-28,NE,13260,170
2020-05-28,NV,8247,410
2020-05-28,NH,4389,232
2020-05-28,NJ,157815,11401
2020-05-28,NM,7364,335
2020-05-28,NY,371559,29438
2020-05-28,NC,25616,859
2020-05-28,ND,2484,60
2020-05-28,,22,2
2020-05-28,OH,33915,2098
2020-05-28,OK,6270,326
2020-05-28,OR,4087,151
2020-05-28,PA,74312,5397
2020-05-28,,3486,131
2020-05-28,RI,14494,677
2020-05-28,SC,10788,470
2020-05-28,SD,4793,54
2020-05-28,TN,21763,352
2020-05-28,TX,60820,1618
2020-05-28,UT,8953,106
2020-05-28,VT,974,55
2020-05-28,,69,6
2020-05-28,VA,41401,1338
2020-05-28,WA,22091,1116
2020-05-28,WV,1935,74
2020-05-28,WI,17476,550
2020-05-28,WY,876,15
2020-05-29,AL,17031,610
2020-05-29,AK,436,8
2020-05-29,AZ,18465,885
2020-05-29,AR,6777,132
2020-05-29,CA,107043,4144
2020-05-29,CO,25602,1437
2020-05-29,CT,41762,3868
2020-05-29,DE,9236,356
2020-05-29,dc,8538,460
2020-05-29,FL,54489,2412
2020-05-29,GA,43888,1953
2020-05-29,,1141,6
2020-05-29,HI,639,17
2020-05-29,ID,2804,82
2020-05-29,IL,117794,5308
2020-05-29,IN,34399,2110
2020-05-29,IA,19019,525
2020-05-29,KS,9826,209
2020-05-29,KY,9688,434
2020-05-29,LA,38907,2766
2020-05-29,ME,2226,85
2020-05-29,MD,51631,2466
2020-05-29,MA,95512,6718
2020-05-29,MI,56589,5406
2020-05-29,MN,23541,1006
2020-05-29,MS,14790,710
2020-05-29,MO,12949,740
2020-05-29,MT,493,17
2020-05-29,NE,13654,177
2020-05-29,NV,8375,415
2020-05-29,NH,4492,238
2020-05-29,NJ,158844,11531
2020-05-29,NM,7493,344
2020-05-29,NY,373108,29535
2020-05-29,NC,26735,888
2020-05-29,ND,2523,62
2020-05-29,,22,2
2020-05-29,OH,34566,2131
2020-05-29,OK,6338,329
2020-05-29,OR,4133,151
2020-05-29,PA,75073,5467
2020-05-29,,3647,132
2020-05-29,RI,14635,693
2020-05-29,SC,11131,483
2020-05-29,SD,4866,59
2020-05-29,TN,22199,356
2020-05-29,TX,62073,1645
2020-05-29,UT,9282,107
2020-05-29,VT,975,55
2020-05-29,,69,6
2020-05-29,VA,42533,1358
2020-05-29,WA,22377,1120
2020-05-29,WV,1972,74
2020-05-29,WI,18050,569
2020-05-29,WY,891,15
2020-05-30,AL,17359,618
2020-05-30,AK,441,8
2020-05-30,AZ,19255,903
2020-05-30,AR,7013,133
2020-05-30,CA,110100,4214
2020-05-30,CO,26084,1443
2020-05-30,CT,42022,3912
2020-05-30,DE,9422,361
2020-05-30,dc,8717,462
2020-05-30,FL,55416,2446
2020-05-30,GA,44336,1973
2020-05-30,,1141,6
2020-05-30,HI,641,17
2020-05-30,ID,2840,82
2020-05-30,IL,119290,5368
2020-05-30,IN,35064,2125
2020-05-30,IA,19336,531
2020-05-30,KS,9847,209
2020-05-30,KY,9887,441
2020-05-30,LA,39682,2785
2020-05-30,ME,2282,89
2020-05-30,MD,52662,2509
2020-05-30,MA,96301,6768
2020-05-30,MI,56848,5463
2020-05-30,MN,24200,1036
2020-05-30,MS,15229,723
2020-05-30,MO,13118,782
2020-05-30,MT,505,17
2020-05-30,NE,13905,177
2020-05-30,NV,8519,417
2020-05-30,NH,4545,242
2020-05-30,NJ,159608,11634
2020-05-30,NM,7624,351
2020-05-30,NY,374471,29612
2020-05-30,NC,27761,903
2020-05-30,ND,2557,63
2020-05-30,,22,2
2020-05-30,OH,35034,2149
2020-05-30,OK,6418,334
2020-05-30,OR,4185,153
2020-05-30,PA,75789,5537
2020-05-30,,3718,133
2020-05-30,RI,14819,711
2020-05-30,SC,11394,487
2020-05-30,SD,4960,62
2020-05-30,TN,22676,360
2020-05-30,TX,63396,1676
2020-05-30,UT,9551,112
2020-05-30,VT,977,55
2020-05-30,,70,6
2020-05-30,VA,43611,1370
2020-05-30,WA,22618,1126
2020-05-30,WV,1989,75
2020-05-30,WI,18515,588
2020-05-30,WY,898,16
2020-05-31,AL,17952,630
2020-05-31,AK,469,8
2020-05-31,AZ,19936,906
2020-05-31,AR,7253,133
2020-05-31,CA,113114,4242
2020-05-31,CO,26364,1445
2020-05-31,CT,42201,3944
2020-05-31,DE,9498,366
2020-05-31,dc,8801,466
2020-05-31,FL,56155,2450
2020-05-31,GA,45051,2019
2020-05-31,,1144,6
2020-05-31,HI,642,17
2020-05-31,ID,2855,82
2020-05-31,IL,120588,5426
2020-05-31,IN,35429,2134
2020-05-31,IA,19621,537
2020-05-31,KS,9878,211
2020-05-31,KY,9937,441
2020-05-31,LA,40021,2791
2020-05-31,ME,2325,89
2020-05-31,MD,53456,2532
2020-05-31,MA,96965,6846
2020-05-31,MI,57355,5491
2020-05-31,MN,24860,1050
2020-05-31,MS,15501,734
2020-05-31,MO,13297,784
2020-05-31,MT,515,17
2020-05-31,NE,14101,178
2020-05-31,NV,8628,419
2020-05-31,NH,4651,245
2020-05-31,NJ,160445,11698
2020-05-31,NM,7689,356
2020-05-31,NY,375575,29699
2020-05-31,NC,28686,911
2020-05-31,ND,2580,64
2020-05-31,,22,2
2020-05-31,OH,35513,2155
2020-05-31,OK,6506,334
2020-05-31,OR,4243,153
2020-05-31,PA,76218,5555
2020-05-31,,3776,136
2020-05-31,RI,14928,718
2020-05-31,SC,11861,494
2020-05-31,SD,4993,62
2020-05-31,TN,22832,360
2020-05-31,TX,64974,1683
2020-05-31,UT,9829,113
2020-05-31,VT,981,55
2020-05-31,,70,6
2020-05-31,VA,44607,1375
2020-05-31,WA,22814,1126
2020-05-31,WV,2010,75
2020-05-31,WI,18684,594
2020-05-31,WY,903,16
2020-06-01,AL,18534,646
2020-06-01,AK,476,8
2020-06-01,AZ,20123,918
2020-06-01,AR,7443,133
2020-06-01,CA,115643,4287
2020-06-01,CO,26563,1458
2020-06-01,CT,42740,3964
2020-06-01,DE,9605,368
2020-06-01,dc,8857,468
2020-06-01,FL,56822,2459
2020-06-01,GA,45757,2057
2020-06-01,,1144,6
2020-06-01,HI,642,17
2020-06-01,ID,2908,83
2020-06-01,IL,121666,5458
2020-06-01,IN,35684,2142
2020-06-01,IA,19789,558
2020-06-01,KS,10103,217
2020-06-01,KY,10150,445
2020-06-01,LA,40452,2801
2020-06-01,ME,2349,89
2020-06-01,MD,54035,2552
2020-06-01,MA,100805,7035
2020-06-01,MI,58435,5525
2020-06-01,MN,25218,1060
2020-06-01,MS,15752,739
2020-06-01,MO,13523,786
2020-06-01,MT,519,17
2020-06-01,NE,14345,183
2020-06-01,NV,8701,420
2020-06-01,NH,4685,245
2020-06-01,NJ,160918,11721
2020-06-01,NM,7800,362
2020-06-01,NY,376520,29766
2020-06-01,NC,29368,923
2020-06-01,ND,2628,64
2020-06-01,,22,2
2020-06-01,OH,35984,2206
2020-06-01,OK,6573,334
2020-06-01,OR,4303,154
2020-06-01,PA,76734,5574
2020-06-01,,3873,136
2020-06-01,RI,14991,720
2020-06-01,SC,12148,500
2020-06-01,SD,5034,62
2020-06-01,TN,23242,361
2020-06-01,TX,66081,1695
2020-06-01,UT,10026,113
2020-06-01,VT,983,55
2020-06-01,,70,6
2020-06-01,VA,45398,1392
2020-06-01,WA,23272,1133
2020-06-01,WV,2028,76
2020-06-01,WI,18825,597
2020-06-01,WY,910,17
2020-06-02,AL,18771,653
2020-06-02,AK,497,8
2020-06-02,AZ,21250,943
2020-06-02,AR,7818,136
2020-06-02,CA,118081,4360
2020-06-02,CO,26774,1474
2020-06-02,CT,42979,3972
2020-06-02,DE,9685,373
2020-06-02,dc,8886,470
2020-06-02,FL,57439,2529
2020-06-02,GA,46063,2070
2020-06-02,,1146,6
2020-06-02,HI,643,17
2020-06-02,ID,2935,83
2020-06-02,IL,123244,5567
2020-06-02,IN,36129,2197
2020-06-02,IA,20017,564
2020-06-02,KS,10143,227
2020-06-02,KY,10287,451
2020-06-02,LA,40857,2835
2020-06-02,ME,2377,94
2020-06-02,MD,54831,2597
2020-06-02,MA,101163,7085
2020-06-02,MI,58680,5562
2020-06-02,MN,25518,1082
2020-06-02,MS,16020,767
2020-06-02,MO,13822,797
2020-06-02,MT,523,17
2020-06-02,NE,14611,187
2020-06-02,NV,8858,420
2020-06-02,NH,4749,256
2020-06-02,NJ,161545,11770
2020-06-02,NM,8024,367
2020-06-02,NY,377881,29847
2020-06-02,NC,30052,950
2020-06-02,ND,2649,68
2020-06-02,,23,2
2020-06-02,OH,36350,2258
2020-06-02,OK,6692,339
2020-06-02,OR,4338,157
2020-06-02,PA,77315,5670
2020-06-02,,3935,138
2020-06-02,RI,15112,732
2020-06-02,SC,12415,501
2020-06-02,SD,5066,62
2020-06-02,TN,24498,378
2020-06-02,TX,67966,1732
2020-06-02,UT,10237,113
2020-06-02,VT,988,55
2020-06-02,,70,6
2020-06-02,VA,46239,1407
2020-06-02,WA,23608,1139
2020-06-02,WV,2056,78
2020-06-02,WI,19223,610
2020-06-02,WY,912,17
2020-06-03,AL,18851,653
2020-06-03,AK,516,8
2020-06-03,AZ,22245,983
2020-06-03,AR,8067,142
2020-06-03,CA,120407,4422
2020-06-03,CO,27046,1494
2020-06-03,CT,43091,3989
2020-06-03,DE,9712,375
2020-06-03,dc,9016,473
2020-06-03,FL,58756,2565
2020-06-03,GA,46711,2092
2020-06-03,,1146,6
2020-06-03,HI,643,17
2020-06-03,ID,2990,83
2020-06-03,IL,124279,5665
2020-06-03,IN,36609,2207
2020-06-03,IA,20376,574
2020-06-03,KS,10281,227
2020-06-03,KY,10485,458
2020-06-03,LA,41244,2870
2020-06-03,ME,2418,95
2020-06-03,MD,55617,2641
2020-06-03,MA,101592,7152
2020-06-03,MI,58990,5579
2020-06-03,MN,25881,1097
